id,round,subject,category,keyword,score,level,reason,question
q-124-1-7,124회 1교시,송배전공학,발송배전,핵융합·핵분열,38,core,개념형 표현 4 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,핵융합(NuclearFusion)과핵분열(NuclearFission)을이용한발전원리와특징을각각비교하여설명하시오.
q-124-2-4,124회 2교시,송배전공학,발송배전,대용량변압기,38,core,개념형 표현 4 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"대용량변압기의열화및이상진단방법으로사용되는유중가스분석법과SFRA(SweepFrequencyResponseAnalyzer,기계적변형진단)시험에대하여다음사항을설명하시오.1)유중가스분석법의목적,이상상태의종류에따른가스발생유형,판단방법2)SFRA의시험원리,목적및판단방법,측정시기"
q-125-4-3,125회 4교시,송배전공학,발송배전,sf6가스절연변전소gis,38,core,개념형 표현 4 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"SF6가스절연변전소(GIS)에대하여①주요구성설비②특징(장,단점)③설비진단방법을설명하시오."
q-127-1-9,127회 1교시,송배전공학,발송배전,COS,38,core,개념형 표현 4 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,배전선로에서사용되는COS(CutOutSwitch)의종류를용단과정에따라분류하고적용시고려해야할사항에대하여설명하시오.
q-129-1-9,129회 1교시,송배전공학,발송배전,중성점접지리액터,38,core,개념형 표현 5 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,154/22.9kV변압기2차측중성점에설치하는NGR(NeutralGroundReactor)에대하여아래내용을설명하시오.(1)설치목적(2)적용개소(3)설치효과(4)보호방식개요도및DS(DisconnectingSwitch)접지방식
q-131-3-2,131회 3교시,송배전공학,발송배전,SMR,38,core,개념형 표현 4 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"소형모듈원자로(SmallModularReactor)의종류와특징,적용분야에대하여설명하시오."
q-133-1-3,133회 1교시,송배전공학,발송배전,항력형풍차,38,core,개념형 표현 4 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,항력형풍차와양력형풍차의동작원리를비교하여설명하시오.
q-104-4-1,104회 4교시,계통공학,발송배전,전압무효전력,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,전압무효전력제어에이용되는주요기기의종류와그역할을설명하시오.
q-111-1-2,111회 1교시,계통공학,발송배전,한류리액터,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,한류리액터의역할및전력계통에미치는영향을설명하시오.
q-111-3-1,111회 3교시,계통공학,발송배전,전력계통신뢰도,37,core,개념형 표현 4 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전력계통신뢰도및전기품질유지기준에서운영예비력을구성하고있는주파수조정예비력과대기대체예비력의정의를설명하시오.
q-126-1-8,126회 1교시,계통공학,발송배전,전력계통주파수,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,대규모발전력탈락시전력계통의주파수하락에응동하여최저주파수를향상시킬목적으로운용되는주파수조정용ESS의구성과제어모드에대하여설명하시오.
q-126-2-1,126회 2교시,계통공학,발송배전,배전계통계획,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,중·장기배전계통계획의목적과절차에대하여설명하시오.
q-132-3-1,132회 3교시,계통공학,발송배전,전압무효전력,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,전압제어를위한무효전력공급원의종류별특징을설명하시오.
q-111-1-8,111회 1교시,발전공학,발송배전,화력발전,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,석탄화력발전소에서집진장치의설치목적과종류에대하여설명하시오.
q-112-3-1,112회 3교시,발전공학,발송배전,강제순환식보일러,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,강제 순환식 보일러와 관류식 보일러의 특징 및 장·단점에 대하여 설명하시오.
q-107-2-4,107회 2교시,송배전공학,발송배전,리클로저,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"배전선로의 보호기기로 사용되는 자동 재폐로 차단기 (Recloser) 의 개요, 일반원리 및 동작순서에 대하여 설명하시오,"
q-113-4-4,113회 4교시,송배전공학,발송배전,가공배전선로,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,가공배전선로에서지선의종류를장력유무와사용목적에따라각각설명하시오.
q-114-1-8,114회 1교시,송배전공학,발송배전,중성점접지,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,중성점접지방식중소호리액터접지방식의원리에대하여설명하시오.
q-124-1-11,124회 1교시,송배전공학,발송배전,지중배전선로,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"지중배전선로경과지에사용하는지중선로표지기의설치목적,설치장소및종류에대하여설명하시오."
q-125-1-4,125회 1교시,송배전공학,발송배전,무구속속도,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,수차종류별무구속속도의범위와무구속속도에영향을미치는요소를설명하시오.
q-129-2-4,129회 2교시,송배전공학,발송배전,가공송전선로,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,가공송전선로의애자에대하여다음을설명하시오.(1)애자의전기적특성(2)애자의구비조건(3)시험섬락전압(FlashoverVoltage)종류및유중파괴전압(4)애자련개수결정기준
q-134-1-13,134회 1교시,송배전공학,발송배전,배전선로분할,37,core,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,배전선로분할및연계의다음항목에대하여설명하시오.1)배전선로의분할및연계의정의2)연계개폐기설치기준및고려사항3)3분할3연계에대한배전선로구성도2-2
q-136-4-1,136회 4교시,계통공학,발송배전,분산전원,36,core,개념형 표현 4 · 핵심 주제 4 · 서술형 요구,『분산형전원배전계통연계기술기준』에서연계변압기를△-GroundedY결선방식으로설계적용시아래사항을설명하시오.1)이결선방식의장‧ 단점2)적용방법및유의사항
q-112-3-4,112회 3교시,발전공학,발송배전,증기터빈,36,core,개념형 표현 4 · 핵심 주제 4 · 서술형 요구,"증기터빈 발전기에서 모터링(Motoring)운전의 개념, 영향 및 방지대책에 대하여 설명하시오."
q-121-2-5,121회 2교시,송배전공학,발송배전,SSR,36,core,개념형 표현 4 · 핵심 주제 4 · 서술형 요구,SSR(SubSynchronousResonance)에대하여다음사항을설명하시오. 1)개념 2)원인및문제점 3)대책 4)국내발생가능성
q-125-2-5,125회 2교시,송배전공학,발송배전,22.9kV케이블,36,core,개념형 표현 5 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,도서지역전력공급용22.9kV해저케이블에대한다음사항을설명하시오.1)케이블의종류및규격2)케이블의사용조건및최고허용온도3)해저케이블의단면도를작도하여주요구조설명(광유니트포함)4)국내적용현황
q-114-1-5,114회 1교시,계통공학,발송배전,PSS,35,core,개념형 표현 3 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,전력계통고장파급방지시스템(SPS:SpecialProtectionSystem)의설치목적및기능에대하여설명하시오.
q-114-3-3,114회 3교시,계통공학,발송배전,분산전원,35,core,개념형 표현 3 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,회피비용(AvoidCost)을정의하고분산형전원이수도권에설치될경우전력계통에서발생하는회피비용의종류에대하여설명하시오.
q-121-3-4,121회 3교시,계통공학,발송배전,배전계통,35,core,개념형 표현 3 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,배전계획은전력회사가배전계통제반업무와자원배분에대한최적의스케줄을찾아내는중요한의사결정절차라고할수있다.배전설비의신설및보강등을위한중장기배전계획의목적과절차에대하여설명하시오.
q-124-2-2,124회 2교시,계통공학,발송배전,배전계통,35,core,개념형 표현 4 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,"배전계통에서사용하는자동부하절환개폐기(ALTS)의적용기준,운영방법,개폐기제어기능,부하측고장시조작순서에대하여설명하시오."
q-135-1-12,135회 1교시,계통공학,발송배전,PWR,35,core,개념형 표현 3 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,가압수형원자로(PWR)와비등수형원자로(BWR)의계통구성및특징을설명하시오.
q-107-2-1,107회 2교시,발전공학,발송배전,동기발전기,35,core,개념형 표현 3 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,동기발전기 전압조정방식의 종류를 들고 각각에 대하여 설명하시오.
q-113-2-3,113회 2교시,발전공학,발송배전,대용량화력발전기,35,core,개념형 표현 4 · 핵심 주제 8 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"대용량화력발전기와승압변압기의보호계전단선도를그리고,계전기(87G,40,32,24,51V)의보호목적과원리에대하여각각설명하시오.(단,중성점접지보호방식은접지변압기를사용하는것으로한다.)"
q-114-3-1,114회 3교시,발전공학,발송배전,풍력발전,35,core,개념형 표현 3 · 핵심 주제 4 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"풍력발전의특징,풍차의출력계수와주속비,적용시고려사항에대하여설명하시오."
q-115-1-5,115회 1교시,발전공학,발송배전,태양광인버터효율,35,core,개념형 표현 3 · 핵심 주제 5 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"태양광발전시스템에서인버터의역할과인버터회로절연방식인아래의3가지방식을설명하시오.상용주파변압기절연방식,고주파변압기절연방식,트랜스리스(transless)방식2-1"
q-121-1-3,121회 1교시,발전공학,발송배전,입축형수차발전기,35,core,개념형 표현 3 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,입축형수차발전기의추력베어링설치위치에따른종류를열거하고설명하시오.
q-124-2-3,124회 2교시,발전공학,발송배전,원자력발전,35,core,개념형 표현 5 · 핵심 주제 3 · 서술형 요구 · 계산형 신호 1,"원자력발전소와화력발전소에대한다음내용을각각설명하시오.1)원자력발전소와화력발전소의출력밀도,증기조건,사용연료,방사능대책을비교2)원자력발전소의안전설계개념"
q-133-1-4,133회 1교시,발전공학,발송배전,가스터빈발전,35,core,개념형 표현 3 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,증기사이클과가스터빈사이클을조합하는복합발전에대하여구성도를그리고특징에대하여설명하시오.
q-136-1-11,136회 1교시,발전공학,발송배전,차이점,35,core,개념형 표현 4 · 핵심 주제 4 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,의차이점에대하여설명하시오.11.최근원자력발전소의출력감발사례가자주발생하고있는원인과대책에대하여설명하시오.
